date,clamt,rhum,wdsp,wddir,indm,ind,indt,indwd,sun,clht,temp,msl,indw,vis,vappr,ww,result,w,wetb,dewpt
23-jul-2010 19:00,8,99,7,220,2,0,0,2,0.0,39,12.9,1022.9,0,9000,14.7,60,0.9,62,12.8,12.7
23-jul-2010 20:00,8,100,5,200,2,0,0,2,0.0,2,12.5,1022.8,0,8000,14.5,61,0.8,66,12.5,12.5
23-jul-2010 21:00,8,100,5,180,2,0,0,2,0.0,2,12.7,1022.7,0,300,14.7,51,0.2,64,12.7,12.7
23-jul-2010 22:00,8,100,6,200,2,0,0,2,0.0,2,13.1,1022.5,0,4000,15.1,51,0.4,54,13.1,13.1
23-jul-2010 23:00,8,100,7,210,2,0,0,2,0.0,2,13.2,1022.4,0,5000,15.2,50,0.1,52,13.2,13.2
24-jul-2010 00:00,8,100,8,220,2,2,0,2,0.0,3,13.4,1022.1,0,4000,15.4,50,0.0,64,13.4,13.4
24-jul-2010 01:00,8,100,9,210,2,2,0,2,0.0,2,13.5,1021.4,0,1600,15.5,51,0.0,55,13.5,13.5
24-jul-2010 02:00,8,100,8,190,2,0,0,2,0.0,2,13.6,1020.9,0,700,15.6,58,0.2,64,13.6,13.6
24-jul-2010 03:00,8,100,9,210,2,0,0,2,0.0,2,13.7,1020.7,0,900,15.7,51,0.3,64,13.7,13.7
24-jul-2010 04:00,8,100,8,200,2,2,0,2,0.0,2,13.9,1020.2,0,500,15.9,51,0.0,64,13.9,13.9
24-jul-2010 05:00,8,100,9,190,2,0,0,2,0.0,2,14.0,1019.8,0,300,16.0,51,0.1,54,14.0,14.0
24-jul-2010 06:00,8,100,8,210,2,2,0,2,0.0,2,14.3,1019.9,0,200,16.3,51,0.0,64,14.3,14.3
24-jul-2010 07:00,8,100,7,190,2,0,0,2,0.0,2,14.6,1019.7,0,200,16.6,51,0.1,54,14.6,14.6
24-jul-2010 08:00,8,100,7,210,2,2,0,2,0.0,2,15.0,1020.0,0,300,17.0,50,0.0,54,15.0,15.0
24-jul-2010 09:00,8,100,6,210,2,2,0,2,0.0,2,15.5,1020.0,0,4000,17.6,50,0.0,54,15.5,15.5
24-jul-2010 10:00,8,100,6,230,2,2,0,2,0.0,5,16.1,1019.9,0,20000,18.3,20,0.0,52,16.1,16.1
24-jul-2010 11:00,8,100,5,220,2,0,0,2,0.4,12,17.6,1020.0,0,20000,20.1,2,0.0,11,17.6,17.6
24-jul-2010 12:00,7,88,5,220,2,0,0,2,0.0,10,18.4,1020.1,0,50000,18.7,1,0.0,54,17.2,16.4
24-jul-2010 13:00,7,83,5,220,2,0,0,2,0.1,30,19.9,1019.9,0,50000,19.3,2,0.0,11,18.1,17.0
24-jul-2010 14:00,7,73,5,220,2,0,0,2,0.0,26,20.4,1019.5,0,60000,17.5,2,0.0,11,17.4,15.3
24-jul-2010 15:00,7,68,5,280,2,0,0,2,0.1,140,20.5,1019.5,0,60000,16.4,2,0.0,11,16.9,14.4
24-jul-2010 16:00,7,68,5,280,2,0,0,2,0.2,130,20.8,1019.6,0,50000,16.7,2,0.0,11,17.2,14.7
24-jul-2010 17:00,7,71,4,280,2,0,0,2,0.1,110,20.4,1019.4,0,45000,17.1,2,0.0,11,17.2,15.0
24-jul-2010 18:00,7,78,7,340,2,0,0,2,0.0,24,19.5,1019.6,0,35000,17.6,2,0.0,11,17.1,15.4
24-jul-2010 19:00,7,79,9,320,2,0,0,2,0.1,100,17.8,1019.9,0,35000,16.1,2,0.0,11,15.7,14.2
24-jul-2010 20:00,5,85,9,330,2,0,0,2,0.1,80,16.6,1020.4,0,25000,16.0,2,0.0,11,15.1,14.0
24-jul-2010 21:00,6,88,9,320,2,0,0,2,0.0,80,15.9,1020.8,0,25000,15.9,2,0.0,11,14.8,14.0
24-jul-2010 22:00,7,89,8,290,2,0,0,2,0.0,70,15.3,1021.1,0,14000,15.5,10,0.0,22,14.3,13.5
24-jul-2010 23:00,7,90,3,310,2,0,0,2,0.0,70,15.0,1020.9,0,15000,15.4,10,0.0,22,14.1,13.4
25-jul-2010 00:00,7,91,4,310,2,0,0,2,0.0,60,14.7,1020.8,0,12000,15.2,10,0.0,22,13.9,13.3
25-jul-2010 01:00,7,93,3,300,2,0,0,2,0.0,60,14.4,1020.4,0,10000,15.3,10,0.0,22,13.8,13.3
25-jul-2010 02:00,7,91,5,280,2,0,0,2,0.0,49,14.6,1020.1,0,9000,15.1,10,0.0,22,13.8,13.2
25-jul-2010 03:00,6,91,7,280,2,0,0,2,0.0,50,14.4,1020.0,0,9000,14.9,10,0.0,22,13.6,13.0
25-jul-2010 04:00,2,95,5,290,2,3,0,2,0.0,999,13.6,1020.2,0,10000,14.8,10,0.0,11,13.2,12.9
25-jul-2010 05:00,1,96,4,310,2,3,0,2,0.5,999,13.3,1020.0,0,18000,14.7,2,0.0,11,13.0,12.7
25-jul-2010 06:00,1,93,4,310,2,3,0,2,0.4,999,13.9,1020.2,0,30000,14.8,2,0.0,11,13.3,12.8
25-jul-2010 07:00,2,92,5,300,2,0,0,2,0.5,999,15.1,1020.2,0,30000,15.8,2,0.0,11,14.4,13.8
25-jul-2010 08:00,4,88,6,300,2,0,0,2,0.5,999,16.3,1020.4,0,40000,16.4,2,0.0,11,15.2,14.3
25-jul-2010 09:00,5,87,9,300,2,0,0,2,0.5,17,17.5,1020.7,0,40000,17.4,2,0.0,11,16.2,15.3
25-jul-2010 10:00,7,82,11,310,2,0,0,2,0.0,20,18.2,1020.9,0,50000,17.2,2,0.0,11,16.4,15.2
25-jul-2010 11:00,7,80,10,310,2,0,0,2,0.1,15,19.1,1021.1,0,50000,17.7,2,0.0,11,17.0,15.6
25-jul-2010 12:00,7,79,10,300,2,0,0,2,0.4,15,19.6,1021.3,0,50000,18.1,2,0.0,11,17.4,15.9
25-jul-2010 13:00,7,77,11,300,2,0,0,2,0.1,15,20.3,1021.3,0,40000,18.4,2,0.0,11,17.8,16.1
25-jul-2010 14:00,5,74,11,300,2,0,0,2,1.0,37,21.0,1021.0,0,50000,18.4,2,0.0,11,18.1,16.3
25-jul-2010 15:00,7,72,11,300,2,0,0,2,0.8,20,21.7,1021.0,0,35000,18.7,2,0.0,11,18.5,16.5
25-jul-2010 16:00,5,74,13,300,2,0,0,2,0.6,25,21.4,1021.3,0,40000,18.8,2,0.0,11,18.4,16.5
25-jul-2010 17:00,7,79,14,300,2,0,0,2,0.3,20,20.5,1021.6,0,45000,19.1,2,0.0,11,18.2,16.7
25-jul-2010 18:00,1,79,13,300,2,0,0,2,1.0,999,20.5,1021.3,0,35000,19.1,2,0.0,11,18.2,16.7
25-jul-2010 19:00,3,82,11,300,2,0,0,2,0.0,999,19.5,1021.6,0,35000,18.6,2,0.0,11,17.6,16.3
25-jul-2010 20:00,7,89,11,300,2,0,0,2,0.0,22,18.3,1022.0,0,35000,18.7,2,0.0,11,17.2,16.5
25-jul-2010 21:00,6,93,10,320,2,0,0,2,0.0,23,17.4,1022.4,0,35000,18.4,2,0.0,11,16.7,16.3
25-jul-2010 22:00,7,93,7,310,2,0,0,2,0.0,17,17.4,1022.6,0,30000,18.4,2,0.0,11,16.7,16.3
25-jul-2010 23:00,3,95,6,300,2,3,0,2,0.0,999,16.9,1022.1,0,30000,18.2,2,0.0,11,16.4,16.0
26-jul-2010 00:00,2,97,8,300,2,3,0,2,0.0,999,16.4,1022.4,0,30000,18.0,2,0.0,11,16.1,15.9
26-jul-2010 01:00,2,98,9,310,2,3,0,2,0.0,999,16.0,1022.2,0,30000,17.8,2,0.0,11,15.8,15.7
26-jul-2010 02:00,1,99,8,310,2,3,0,2,0.0,999,15.9,1021.6,0,30000,17.9,2,0.0,11,15.8,15.8
26-jul-2010 03:00,2,99,9,310,2,3,0,2,0.0,999,15.8,1021.6,0,30000,17.7,2,0.0,11,15.7,15.6
26-jul-2010 04:00,1,98,11,310,2,3,0,2,0.0,999,15.7,1021.1,0,30000,17.4,2,0.0,11,15.5,15.3
26-jul-2010 05:00,1,99,9,300,2,3,0,2,0.1,999,15.4,1021.0,0,40000,17.3,2,0.0,11,15.3,15.2
26-jul-2010 06:00,7,99,5,300,2,3,0,2,0.6,10,15.4,1021.3,0,40000,17.3,2,0.0,11,15.3,15.2
26-jul-2010 07:00,4,97,5,300,2,0,0,2,1.0,5,16.3,1021.4,0,4000,17.9,2,0.0,11,16.0,15.7
26-jul-2010 08:00,4,92,6,310,2,0,0,2,1.0,250,17.4,1021.4,0,40000,18.2,2,0.0,11,16.6,16.1
26-jul-2010 09:00,5,86,7,300,2,0,0,2,1.0,8,18.6,1021.4,0,40000,18.5,2,0.0,11,17.2,16.2
26-jul-2010 10:00,5,80,7,290,2,0,0,2,0.4,14,19.9,1021.1,0,35000,18.5,2,0.0,11,17.7,16.3
26-jul-2010 11:00,7,77,9,270,2,0,0,2,0.4,18,21.0,1020.9,0,45000,19.1,2,0.0,11,18.4,16.8
26-jul-2010 12:00,7,76,9,290,2,0,0,2,0.0,18,21.1,1021.1,0,50000,19.0,2,0.0,11,18.4,16.7
26-jul-2010 13:00,7,71,9,290,2,0,0,2,0.6,20,21.1,1021.0,0,50000,17.7,2,0.0,11,17.8,15.7
26-jul-2010 14:00,7,71,7,310,2,0,0,2,0.4,20,21.2,1020.8,0,50000,17.9,2,0.0,11,17.9,15.7
26-jul-2010 15:00,5,63,6,290,2,2,0,2,0.4,50,23.0,1020.2,0,50000,17.7,25,0.0,81,18.5,15.6
26-jul-2010 16:00,7,72,9,280,2,0,0,2,0.3,38,21.5,1020.3,0,45000,18.5,2,0.0,11,18.3,16.2
26-jul-2010 17:00,7,72,8,290,2,0,0,2,0.2,37,21.2,1019.7,0,45000,18.1,2,0.0,11,18.0,15.9
26-jul-2010 18:00,6,73,10,270,2,0,0,2,0.6,110,21.2,1019.6,0,40000,18.3,1,0.0,81,18.1,16.0
26-jul-2010 19:00,7,74,9,270,2,0,0,2,0.0,160,20.5,1019.4,0,40000,17.8,2,0.0,11,17.6,15.7
26-jul-2010 20:00,7,84,6,260,2,0,0,2,0.0,150,18.7,1019.8,0,40000,18.2,2,0.0,11,17.1,16.0
26-jul-2010 21:00,7,86,6,240,2,0,0,2,0.0,140,17.9,1019.8,0,40000,17.6,2,0.0,11,16.5,15.5
26-jul-2010 22:00,7,95,7,230,2,0,0,2,0.0,140,16.9,1019.7,0,40000,18.2,2,0.0,11,16.4,16.0
26-jul-2010 23:00,7,97,6,240,2,0,0,2,0.0,15,16.6,1019.6,0,35000,18.3,2,0.0,11,16.3,16.1
27-jul-2010 00:00,8,99,7,260,2,2,0,2,0.0,6,16.5,1019.6,0,25000,18.6,21,0.0,65,16.4,16.3
27-jul-2010 01:00,8,99,6,270,2,2,0,2,0.0,7,16.1,1019.4,0,25000,18.1,21,0.0,62,16.0,15.9
27-jul-2010 02:00,8,98,5,260,2,2,0,2,0.0,11,16.0,1019.0,0,20000,17.8,21,0.0,65,15.8,15.7
27-jul-2010 03:00,8,99,4,260,2,0,0,2,0.0,80,15.8,1018.9,0,25000,17.7,60,0.1,65,15.7,15.7
27-jul-2010 04:00,8,100,5,240,2,0,0,2,0.0,60,15.5,1018.6,0,25000,17.6,60,0.5,62,15.5,15.5
27-jul-2010 05:00,8,100,5,230,2,2,0,2,0.0,140,15.2,1018.8,0,8000,17.3,21,0.0,62,15.2,15.2
27-jul-2010 06:00,7,100,5,220,2,0,0,2,0.0,2,15.4,1018.4,0,1100,17.5,60,0.1,65,15.4,15.4
27-jul-2010 07:00,7,100,6,230,2,0,0,2,0.0,22,15.6,1018.9,0,18000,17.7,2,0.0,11,15.6,15.6
27-jul-2010 08:00,7,99,6,230,2,0,0,2,0.0,30,16.3,1019.0,0,30000,18.3,2,0.0,11,16.2,16.2
27-jul-2010 09:00,7,92,6,250,2,0,0,2,0.1,12,17.1,1019.2,0,35000,17.9,2,0.0,11,16.3,15.7
27-jul-2010 10:00,7,87,8,260,2,0,0,2,0.0,90,18.2,1019.0,0,50000,18.2,2,0.0,11,16.9,16.1
27-jul-2010 11:00,7,78,8,270,2,0,0,2,0.0,16,18.3,1019.4,0,60000,16.3,2,0.0,11,16.0,14.4
27-jul-2010 12:00,7,76,7,290,2,0,0,2,0.3,30,18.3,1019.2,0,60000,15.9,2,0.0,11,15.8,13.9
27-jul-2010 13:00,7,70,8,290,2,0,0,2,0.7,110,19.4,1019.0,0,60000,15.7,2,0.0,11,16.1,13.6
27-jul-2010 14:00,7,64,7,310,2,0,0,2,0.3,30,20.3,1018.8,0,60000,15.1,2,0.0,11,16.2,13.2
27-jul-2010 15:00,7,63,7,310,2,0,0,2,0.6,30,20.6,1018.9,0,60000,15.3,2,0.0,11,16.4,13.4
27-jul-2010 16:00,7,63,9,300,2,0,0,2,0.8,280,20.3,1018.7,0,60000,14.9,2,0.0,11,16.1,12.9
27-jul-2010 17:00,6,62,10,300,2,0,0,2,0.4,280,19.2,1019.2,0,60000,13.7,2,0.0,11,15.0,11.7
27-jul-2010 18:00,6,68,9,310,2,0,0,2,0.4,280,17.9,1019.4,0,60000,14.0,2,0.0,11,14.6,12.0
27-jul-2010 19:00,4,68,10,320,2,0,0,2,1.0,999,17.2,1019.8,0,60000,13.4,2,0.0,11,14.0,11.3
27-jul-2010 20:00,2,74,7,310,2,0,0,2,0.1,999,16.1,1020.0,0,50000,13.6,2,0.0,11,13.6,11.5
27-jul-2010 21:00,1,77,6,300,2,0,0,2,0.0,999,14.8,1020.6,0,40000,13.0,2,0.0,11,12.7,10.9
27-jul-2010 22:00,2,83,5,300,2,0,0,2,0.0,999,14.0,1021.1,0,40000,13.3,2,0.0,11,12.5,11.1
27-jul-2010 23:00,1,86,7,300,2,0,0,2,0.0,999,13.2,1021.1,0,40000,13.1,2,0.0,11,12.0,11.0
28-jul-2010 00:00,6,91,6,300,2,0,0,2,0.0,19,13.0,1021.3,0,40000,13.6,2,0.0,11,12.2,11.4
28-jul-2010 01:00,6,89,4,300,2,0,0,2,0.0,19,12.9,1020.9,0,40000,13.3,2,0.0,11,12.0,11.2
28-jul-2010 02:00,6,90,3,280,2,0,0,2,0.0,19,12.6,1021.0,0,40000,13.2,2,0.0,11,11.8,11.1
28-jul-2010 03:00,7,92,3,260,2,0,0,2,0.0,20,12.1,1020.9,0,40000,12.9,2,0.0,11,11.4,10.8
28-jul-2010 04:00,4,94,3,240,2,0,0,2,0.0,999,10.7,1021.0,0,40000,12.0,2,0.0,11,10.2,9.8
28-jul-2010 05:00,5,100,4,230,2,3,0,2,0.6,200,9.6,1021.2,0,40000,11.9,2,0.0,11,9.6,9.5
28-jul-2010 06:00,7,95,3,220,2,3,0,2,0.0,200,11.9,1020.9,0,40000,13.2,2,0.0,11,11.5,11.1
28-jul-2010 07:00,7,93,3,220,2,0,0,2,0.7,35,13.4,1020.7,0,40000,14.3,2,0.0,11,12.8,12.3
28-jul-2010 08:00,7,92,5,220,2,0,0,2,0.0,40,14.1,1020.8,0,40000,14.8,2,0.0,11,13.4,12.8
28-jul-2010 09:00,8,92,6,230,2,0,0,2,0.0,15,14.6,1020.6,0,20000,15.3,2,0.0,11,13.9,13.3
28-jul-2010 10:00,8,98,5,250,2,2,0,2,0.0,8,14.6,1020.6,0,7000,16.2,50,0.0,52,14.4,14.3
28-jul-2010 11:00,7,94,5,270,2,2,0,2,0.9,6,15.8,1020.3,0,30000,16.8,20,0.0,52,15.2,14.8
28-jul-2010 12:00,6,77,7,310,2,0,0,2,1.0,30,18.3,1019.9,0,40000,16.1,1,0.0,52,15.9,14.1
28-jul-2010 13:00,5,73,10,310,2,0,0,2,1.0,30,18.8,1019.7,0,50000,15.9,2,0.0,11,16.0,14.0
28-jul-2010 14:00,5,67,10,330,2,0,0,2,1.0,20,19.0,1019.5,0,50000,14.8,2,0.0,11,15.5,12.8
28-jul-2010 15:00,4,62,12,330,2,0,0,2,1.0,250,19.6,1019.3,0,60000,14.1,2,0.0,11,15.4,12.1
28-jul-2010 16:00,4,61,11,320,2,0,0,2,1.0,999,19.1,1019.3,0,60000,13.6,2,0.0,11,14.9,11.6
28-jul-2010 17:00,4,62,12,330,2,0,0,2,0.9,999,18.8,1019.6,0,60000,13.4,2,0.0,11,14.7,11.3
28-jul-2010 18:00,4,65,13,350,2,0,0,2,0.8,250,17.2,1019.9,0,60000,12.7,2,0.0,11,13.6,10.5
28-jul-2010 19:00,4,69,14,350,2,0,0,2,0.3,250,15.5,1020.4,0,50000,12.1,2,0.0,11,12.5,9.8
28-jul-2010 20:00,3,73,10,320,2,0,0,2,0.3,999,15.0,1020.8,0,35000,12.5,2,0.0,11,12.5,10.2
28-jul-2010 21:00,3,77,8,310,2,0,0,2,0.0,999,14.2,1021.2,0,30000,12.4,2,0.0,11,12.1,10.2
28-jul-2010 22:00,1,82,7,320,2,0,0,2,0.0,999,13.1,1021.6,0,30000,12.3,2,0.0,11,11.5,10.1
28-jul-2010 23:00,1,87,6,320,2,0,0,2,0.0,999,12.3,1021.6,0,20000,12.4,2,0.0,11,11.2,10.1
29-jul-2010 00:00,6,88,3,350,2,0,0,2,0.0,19,12.5,1021.6,0,20000,12.8,2,0.0,11,11.5,10.5
29-jul-2010 01:00,7,85,6,340,2,0,0,2,0.0,15,13.1,1021.5,0,20000,12.8,2,0.0,11,11.8,10.6
29-jul-2010 02:00,8,87,8,340,2,0,0,2,0.0,12,13.1,1020.9,0,20000,13.1,2,0.0,11,12.0,11.1
29-jul-2010 03:00,8,91,8,320,2,0,0,2,0.0,11,13.0,1020.7,0,20000,13.6,2,0.0,11,12.2,11.4
29-jul-2010 04:00,7,89,7,330,2,0,0,2,0.0,11,13.0,1020.5,0,20000,13.4,2,0.0,11,12.1,11.3
29-jul-2010 05:00,7,89,5,330,2,0,0,2,0.0,11,13.0,1020.3,0,27000,13.4,2,0.0,11,12.1,11.3
29-jul-2010 06:00,7,91,5,320,2,0,0,2,0.0,10,13.0,1020.9,0,20000,13.6,2,0.0,11,12.2,11.4
29-jul-2010 07:00,7,95,5,310,2,2,0,2,0.0,14,12.8,1020.8,0,20000,14.1,20,0.0,52,12.4,12.1
29-jul-2010 08:00,7,90,4,300,2,2,0,2,0.0,12,13.4,1020.8,0,25000,13.8,20,0.0,52,12.5,11.7
29-jul-2010 09:00,7,86,3,290,2,0,0,2,0.0,10,13.4,1020.5,0,40000,13.2,2,0.0,52,12.2,11.2
29-jul-2010 10:00,7,85,3,290,2,0,0,2,0.0,12,14.0,1020.9,0,40000,13.6,2,0.0,11,12.7,11.5
29-jul-2010 11:00,7,79,4,310,2,0,0,2,0.3,12,14.3,1021.0,0,50000,12.9,2,0.0,11,12.4,10.8
29-jul-2010 12:00,6,75,4,290,2,0,0,2,1.0,16,16.4,1020.2,0,60000,14.1,1,0.0,52,14.0,12.1
29-jul-2010 13:00,6,70,4,290,2,0,0,2,1.0,19,17.9,1019.8,0,60000,14.3,2,0.0,11,14.8,12.4
29-jul-2010 14:00,6,73,5,190,2,0,0,2,1.0,22,18.5,1019.4,0,60000,15.6,2,0.0,11,15.7,13.7
29-jul-2010 15:00,6,77,8,200,2,0,0,2,1.0,23,18.4,1019.2,0,60000,16.3,2,0.0,11,16.0,14.3
29-jul-2010 16:00,6,79,9,200,2,0,0,2,0.7,29,18.4,1018.9,0,60000,16.6,2,0.0,11,16.2,14.7
29-jul-2010 17:00,6,83,10,200,2,0,0,2,1.0,100,18.3,1018.6,0,60000,17.5,2,0.0,11,16.6,15.5
29-jul-2010 18:00,5,81,9,200,2,0,0,2,0.8,100,17.5,1018.2,0,60000,16.2,2,0.0,11,15.6,14.2
29-jul-2010 19:00,3,88,7,190,2,0,0,2,0.3,999,16.7,1018.1,0,60000,16.6,2,0.0,11,15.5,14.7
29-jul-2010 20:00,7,95,5,180,2,0,0,2,0.0,110,16.1,1017.8,0,50000,17.3,2,0.0,11,15.6,15.2
29-jul-2010 21:00,7,97,4,200,2,0,0,2,0.0,80,16.0,1017.6,0,50000,17.6,2,0.0,11,15.7,15.4
29-jul-2010 22:00,7,97,4,220,2,0,0,2,0.0,100,16.1,1017.5,0,50000,17.7,2,0.0,11,15.8,15.6
29-jul-2010 23:00,7,99,4,230,2,0,0,2,0.0,80,15.2,1017.1,0,50000,17.1,2,0.0,11,15.1,15.0
30-jul-2010 00:00,7,100,3,220,2,0,0,2,0.0,22,15.2,1016.8,0,40000,17.3,2,0.0,11,15.2,15.2
30-jul-2010 01:00,8,100,4,230,2,0,0,2,0.0,3,15.0,1016.4,0,30000,17.0,2,0.0,11,15.0,15.0
30-jul-2010 02:00,8,100,6,230,2,0,0,2,0.0,3,15.0,1015.9,0,30000,17.0,2,0.0,11,15.0,15.0
30-jul-2010 03:00,8,100,5,210,2,0,0,2,0.0,3,14.9,1015.1,0,30000,16.9,2,0.0,11,14.9,14.9
30-jul-2010 04:00,7,100,7,230,2,0,0,2,0.0,4,14.8,1014.5,0,30000,16.8,2,0.0,11,14.8,14.8
30-jul-2010 05:00,7,100,8,230,2,0,0,2,0.0,4,14.7,1013.9,0,20000,16.7,2,0.0,11,14.7,14.7
30-jul-2010 06:00,7,100,6,220,2,0,0,2,0.0,3,14.5,1013.9,0,20000,16.5,2,0.0,11,14.5,14.5
30-jul-2010 07:00,7,100,8,230,2,0,0,2,0.0,4,15.0,1013.7,0,20000,17.0,2,0.0,11,15.0,15.0
30-jul-2010 08:00,8,100,10,230,2,0,0,2,0.0,1,15.4,1013.6,0,4000,17.5,10,0.0,22,15.4,15.4
30-jul-2010 09:00,8,100,8,220,2,0,0,2,0.0,3,16.3,1013.2,0,18000,18.5,2,0.0,11,16.3,16.3
30-jul-2010 10:00,8,97,9,230,2,0,0,2,0.0,5,18.1,1012.6,0,25000,20.1,2,0.0,11,17.8,17.6
30-jul-2010 11:00,7,96,9,230,2,0,0,2,0.2,6,18.9,1012.1,0,30000,21.0,2,0.0,11,18.5,18.2
30-jul-2010 12:00,7,88,8,250,2,0,0,2,0.0,11,20.3,1011.9,0,40000,20.9,2,0.0,11,19.0,18.3
30-jul-2010 13:00,8,84,9,260,2,0,0,2,0.0,12,20.4,1011.9,0,40000,20.2,2,0.0,11,18.7,17.7
30-jul-2010 14:00,8,88,11,300,2,0,0,2,0.0,9,19.3,1012.2,0,40000,19.6,2,0.0,11,18.0,17.1
30-jul-2010 15:00,8,79,11,300,2,0,0,2,0.6,9,19.4,1012.4,0,40000,17.9,2,0.0,11,17.2,15.8
30-jul-2010 16:00,7,72,12,300,2,0,0,2,0.7,18,19.8,1012.5,0,50000,16.5,2,0.0,11,16.7,14.6
30-jul-2010 17:00,7,73,13,300,2,0,0,2,0.7,18,18.8,1012.8,0,50000,15.9,2,0.0,11,16.0,14.0
30-jul-2010 18:00,7,75,13,300,2,0,0,2,0.3,39,18.4,1012.6,0,50000,15.9,2,0.0,11,15.8,13.8
30-jul-2010 19:00,7,75,14,320,2,0,0,2,0.0,30,16.6,1013.3,0,45000,14.1,2,0.0,11,14.1,12.1
30-jul-2010 20:00,7,73,11,310,2,0,0,2,0.0,34,15.9,1013.6,0,50000,13.2,2,0.0,11,13.3,11.1
30-jul-2010 21:00,7,78,9,300,2,0,0,2,0.0,28,15.3,1014.2,0,50000,13.5,2,0.0,11,13.2,11.4
30-jul-2010 22:00,7,80,8,300,2,0,0,2,0.0,30,14.6,1014.3,0,50000,13.3,2,0.0,11,12.8,11.3
30-jul-2010 23:00,7,81,6,270,2,0,0,2,0.0,30,14.4,1014.3,0,40000,13.3,2,0.0,11,12.7,11.3
31-jul-2010 00:00,8,90,8,270,2,0,0,2,0.0,14,14.0,1014.4,0,20000,14.3,80,0.2,82,13.1,12.3
31-jul-2010 01:00,6,94,7,290,2,2,0,2,0.0,30,13.2,1014.1,0,30000,14.3,25,0.0,82,12.7,12.2
31-jul-2010 02:00,7,94,6,280,2,2,0,2,0.0,30,13.1,1013.8,0,30000,14.2,25,0.0,82,12.6,12.1
31-jul-2010 03:00,7,95,5,270,2,0,0,2,0.0,32,12.6,1013.6,0,25000,13.9,2,0.0,82,12.2,11.8
31-jul-2010 04:00,6,98,5,220,2,0,0,2,0.0,30,11.8,1013.4,0,30000,13.5,2,0.0,11,11.6,11.5
31-jul-2010 05:00,7,95,5,240,2,0,0,2,0.0,17,12.5,1013.3,0,30000,13.8,2,0.0,11,12.1,11.8
31-jul-2010 06:00,7,98,6,230,2,0,0,2,0.0,30,12.4,1013.6,0,30000,14.0,2,0.0,82,12.2,12.1
31-jul-2010 07:00,7,100,6,230,2,0,0,2,0.0,30,12.5,1013.6,0,30000,14.5,20,0.2,52,12.5,12.5
31-jul-2010 08:00,7,98,6,230,2,0,0,2,0.0,16,13.4,1013.6,0,40000,15.0,2,0.0,11,13.2,13.1
31-jul-2010 09:00,7,93,8,230,2,0,0,2,0.1,14,14.9,1013.4,0,40000,15.8,3,0.0,52,14.3,13.9
31-jul-2010 10:00,7,87,8,240,2,0,0,2,0.0,12,15.5,1013.0,0,30000,15.3,2,0.0,11,14.3,13.4
31-jul-2010 11:00,7,97,10,240,2,2,0,2,0.5,13,15.7,1012.8,0,12000,17.2,50,0.0,52,15.4,15.1
31-jul-2010 12:00,6,73,12,250,2,0,0,2,0.1,15,17.8,1012.3,0,40000,14.8,1,0.0,52,15.0,12.9
31-jul-2010 13:00,7,90,13,260,2,0,0,2,0.3,15,15.3,1012.6,0,25000,15.7,80,0.1,82,14.4,13.7
31-jul-2010 14:00,4,70,13,300,2,2,0,2,0.7,200,17.7,1012.5,0,40000,14.1,25,0.0,82,14.6,12.2
31-jul-2010 15:00,7,67,17,300,2,0,0,2,0.8,40,16.5,1012.9,0,50000,12.5,3,0.0,82,13.2,10.3
31-jul-2010 16:00,6,62,15,300,2,0,0,2,0.6,38,18.0,1012.8,0,50000,12.8,2,0.0,11,14.0,10.7
31-jul-2010 17:00,7,66,13,300,2,0,0,2,0.0,38,16.7,1013.3,0,50000,12.5,2,0.0,11,13.3,10.4
31-jul-2010 18:00,7,71,11,300,2,0,0,2,0.0,40,15.8,1013.4,0,50000,12.7,3,0.0,82,13.0,10.6
31-jul-2010 19:00,7,72,11,300,2,0,0,2,0.0,40,15.3,1013.7,0,45000,12.4,2,0.0,11,12.6,10.2
31-jul-2010 20:00,7,75,12,290,2,0,0,2,0.0,37,14.7,1014.1,0,40000,12.6,2,0.0,11,12.4,10.4
31-jul-2010 21:00,7,77,8,280,2,0,0,2,0.0,32,14.4,1014.3,0,40000,12.6,2,0.0,11,12.3,10.5
31-jul-2010 22:00,7,87,6,300,2,2,0,2,0.0,15,13.5,1014.9,0,30000,13.5,25,0.0,82,12.4,11.5
31-jul-2010 23:00,7,92,6,280,2,2,0,2,0.0,17,13.1,1014.7,0,30000,13.8,80,0.0,82,12.4,11.7
01-aug-2010 00:00,7,94,6,270,2,2,0,2,0.0,18,13.0,1014.7,0,30000,14.1,25,0.0,82,12.5,12.0
01-aug-2010 01:00,7,94,4,270,2,2,0,2,0.0,16,12.9,1014.5,0,30000,14.0,25,0.0,82,12.4,11.9
01-aug-2010 02:00,7,96,2,230,2,0,0,2,0.0,28,12.3,1014.2,0,30000,13.8,2,0.0,11,12.0,11.7
01-aug-2010 03:00,7,95,3,230,2,0,0,2,0.0,32,12.6,1014.2,0,30000,13.9,1,0.0,82,12.2,11.9
01-aug-2010 04:00,7,94,4,260,2,2,0,2,0.0,30,12.8,1013.9,0,30000,13.9,80,0.0,82,12.3,11.8
01-aug-2010 05:00,7,96,4,260,2,2,0,2,0.0,30,12.6,1014.0,0,45000,14.1,25,0.0,82,12.3,12.1
01-aug-2010 06:00,7,92,2,270,2,2,0,2,0.0,40,13.1,1014.1,0,45000,13.8,80,0.0,82,12.4,11.8
